reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"07 1, 2014","[0, 0]",5.0,"For those of us on computers daily, these will absolutely decrease the stain on your wrists and hands.",B000A6PPOK,willisfishing,A15G6N5T033QBH,"My original finally bit it and was forced to search for another Ergonomic keyboard. The first one lasted 7 years and was priced around the same as this one if I remember correctly. Chose this over others as this is truly Ergonomic. I have the logitech wireless version and there was still a slight strain on my wrists that I don't have using this keyboard.This one is a bit lighter in weight than our older version, that's okay but it will allow it to slide easier. I just used some rubber matting underneath which keeps it stationary.I use the &#34;wired&#34; version as wireless is not necessary with my needs. This is used on a laptop and is plug into the USB hub and had no issue at all.I've worked in graphic design for years and the amount of typing is MUCH easier with these keyboards. I use the stylus mainly but these are still fantastic compared to straight keyboards. The only issue is the &#34;cushioned&#34; hand rest could have been thicker but I cut out some rubber foam from padding in the exact shape of the handrests to adhere on top and that works out great for additional comfort as well to raise your wrists up a bit higher. We have used several brands but for the cost and the comfort on your wrists this is a great keyboard for those of us on computers for 6 to 8 hours a day.",1404172800
"11 28, 2010","[0, 0]",4.0,Great Ergonomic Keyboard,B000A6PPOK,W. Lee,A3SVQJXGNDYGBN,"The best ergonomic keyboard I've ever owned. I use this keyboard both at work and at home and I'm a heavy user (developer). Once you go with this keyboard, it's hard to go back to the traditional keyboard and Microsoft's done it right. Mine actually just died after 2 - 3 years of heavy use so I'm back here again to buy a new one. Something's wrong with ""1"" key and it just repeats itself forver. Tried cleaning but no luck.",1290902400
"04 12, 2013","[2, 2]",4.0,"Fix the ""Sapce bar"", I will marry it.",B000A6PPOK,"Wooque ""IT""",A1BPJQJ0AJVT3V,"I tried lots of eco keyboards. This is the best one for me. I used 2 for last 5 years. I am happy about it, only one thing need to be improved : The space bar. It is too heavy to push. If they split the space bar to 2 buttons, this keyboard will be perfect. If the space bar is fixed, I promise I will use it for ever and never look at other keyboard. MS please fix it.",1365724800
"11 27, 2013","[0, 0]",4.0,Great keyboard once you break it in,B000A6PPOK,Wordimont,A3W7RH9MFEZV2,"I've been using these keyboards for years on multiple computers without any problems or defects. I just bought my third one for another computer. I really like it. There is a break-in period, so you may not love it out of the box. The space bar especially tends to be hard to press until it is thoroughly broken in.",1385510400
"01 2, 2007","[2, 3]",5.0,You should know how to type,B000A6PPOK,"Working Poor ""JD""",A26UMYPCY95EX7,"If you've read any of my other reviews, you will have noted that a bulk of my writing is done through voice recognition software because of CTS, almost making the keyboard obsolete.  Because the amount of actual typing I do is so small it's difficult to give a thorough evaluation.  The first thing that comes to mind though is; with these split keyboards, you must know how to type, or it will drive you crazy.  My wife spends a great deal of time on the keyboard at work, actually has a model almost identical to this one and claims to ""love it"".  She can also type some insane amount of words per minute, so I lend her much credibility in this area.  She can type, have a conversation with you, and eat breakfast, simultaneously!!!  She gives it five stars, and I concur.",1167696000
"01 19, 2006","[0, 0]",2.0,BEWARE if you're replacing an old one,B000A6PPOK,"WorknMan ""worknman""",A3EVGPGOFVAP09,"I've been using this model keyboard for over 7 years, and loved it. I use Autohotkey to remap the Back/Forward buttons on the bottom of the keyboard for other purposes, and use them extensively. One of these two buttons will stop working after 2-3 years of abuse, and I have to replace the keyboard.The newest one I just got a few days ago is a significant step down in quality from the previous ones I had. The keys are now way too 'mushy', and the space bar is a bit iffy. It can take a considerable amount of force to register a press, and I sometimes have to backspace because of it. It also makes a loud, annoying clacking sound when pressed. I'm not at all happy with this new model, and may have to go searching for alternatives.",1137628800
"02 4, 2013","[1, 1]",5.0,Excellent Keyboard,B000A6PPOK,Writhe,A39ZTG93GGO8GT,"I have purchased now 3 of these keyboards. If you are accustom to the split keyboard design, this is an excellent keyboard ergonomically and practically as the keys are very responsive.",1359936000
"03 20, 2006","[6, 7]",5.0,This is MUCH nicer than some previous keyboards,B000A6PPOK,"W. W. Lowrey IV ""banzaibill""",A1WPQEBRQBFIJM,"I have despaired for a long while of finding a good replacement for my Microsoft Natural keyboard. I loved it so much I bought several of them. This keyboard has all of the good qualities of that one - full size, standard key layouts and a good ergonomic design that keeps my wrists from screaming after a hard day of use.Further, it allows you to ignore one of the most annoying ""features"" ever foisted on customers. In the tradition of ""New Coke"", the newer Microsoft and Logitech keyboards have remapped the function keys on their keyboards. Earlier models required you to hit the ""F-Lock"" key every time you booted.Happily, this keyboard remembers the state, so you only have to set it once. That's good enough for me! It's a wonderful keyboard.Just remember to set the ""Legacy USB"" support for keyboards in your BIOS if you want to deal with a DOS like environment, like a Linux boot, or the Windows XP boot process (""hit F8"", etc.)",1142812800
"11 21, 2013","[0, 0]",5.0,Excellent ergonomic keyboard,B000A6PPOK,xeno,A2JXS1JII6SAUD,"Big improvement over the previous one that I owned.  The loud clicking of the space bar is much reduced.  It is not quiet by any means, but it is a level that I can live with, at least.  Great keyboard overall, as I absolutely need this layout to reduce the stress on my wrists when typing.",1384992000
"11 6, 2010","[0, 0]",2.0,"Uneven quality, sticky spacebar and other keys",B000A6PPOK,Yibing Wu,AFWNHJ97GGTP0,"I have bought or used at least three keyboards of this model. They all have different feel/characteristics, as if all made by different manufacturers. The first one was great: quick, quiet and very smooth. The second one was terrible, several keys are really sticky--they don't bounce back right away, and the Space bar is the worst of them all. Sometimes, I had to press it a couple of times not knowing which hit will show up. Then I had to Backspace out the extras. It was living hell. Then the last one is OK. Not quite as good as the first one but not as sticky as the second. I only used it for a couple of weeks now, so can't say for sure.It is still the only ergo keyboard that works with Mac (with build-in volume and play buttons) so I have little choice. However, if you do, keep my warnings in mind.",1289001600
"08 31, 2010","[0, 0]",5.0,Good Keyboard,B000A6PPOK,Y. Jiang,A3HAYQJBQ4UQV2,"Very good in general.Well constructed, quite, ergonomic.Only weird thing is the enter key and \ key. They seem to be placed differently than every other keyboard I used. Takes a while to get used to.",1283212800
"02 27, 2010","[0, 1]",1.0,Does Microsoft test their keyboards at all?,B000A6PPOK,Y. Wang,A3EIVJKTNNR9OA,"I wish I had read the 1-star reviews before I bought this keyboard. Yes, the space bar is completely unusable.I can't imagine a keyboard with this kind of fatal flaw can be released to the market. If Microsoft had anybody test the keyboard for as few as 10 seconds, the problem would have been discovered.It will be returned immediately.",1267228800
"01 4, 2014","[0, 0]",3.0,Keyboard,B000A6PPOK,Zanderogenous,A221K8WNVO0MNA,"So keys, such letters, many typing. Wow! Make type a meekrosoft keebord to haz many words with letters! Okay then!",1388793600
