reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"11 4, 2011","[0, 0]",1.0,Too bulky and was returned,B0001FTVEK,R. T. Petrin,A3GRXU3CCYU2AL,"These headsets were way too bulky to be comfortable. The cradle was flimsy and headsets kept falling off. These may be good for certain people, but we definitely did not like them and returned them. Amazon was wonderful about handling the return. I do a lot of business with Amazon, and this was one of the very few things I have ordered that did not work out.",1320364800
"12 9, 2013","[0, 0]",3.0,"Sometimes work well, Sometimes don't",B0001FTVEK,R. Twomey,A3VYBLPQXVITZQ,"Audio quality varies from very good to terrible. Moving just a little bit can cause scratchy audio. They kinda hurt if you wear them for an hour or two. Overall, they're decent. I just picked up the LG TONE Bluetooth headphones and they seem to be better.",1386547200
"06 15, 2009","[8, 10]",5.0,Great sound and reception!,B0001FTVEK,Ruben,ASHM44ATIP5NS,"I bought these so I can watch and HEAR tv late night without disturbing my wife.The sound is amazing, with deep bass and crystal clear sound. As for reception I can go downstairs and still get a clear signal even trough concrete walls.They fit very comfortably, but rather loose, which is great to watch tv, but if you plan to use them and walk around you'll have to be carefull not to drop them.",1245024000
"10 8, 2013","[0, 0]",5.0,Better than expected,B0001FTVEK,R. Ukrainetz,A2LNS3EJV20RYU,"The first set I received wouldn't charge fully. Return was very efficient and easy. The second set I received works flawlessly, has great clarity, and great range. Highly recommend!",1381190400
"03 28, 2013","[1, 1]",5.0,Great Wireless Headset except for the analog inputs,B0001FTVEK,"Russell K. MacDonald ""Russ""",A3SEH9MH231NQQ,"I received this headset as a gift about a month ago. It was purchased here on Amazon.I have it connected to my Panasonic Plasma TV, and it is clear and loud. I have rated it 5 stars because it works perfectly.However ...This headset requires a standard analog audio RCA input (red and white RCA connectors). These are common on most equipment except newer TVs. Most newer TVs have digital audio (aka S/PDIF) output. To connect one of these newer TVs to this headset requires a DC to Analog Converter (also called an adapter) and an optical cable. I bought this converter: AGPtek Digital Optical Coax to Analog RCA Audio Converter Adapter. Here's the link here on Amazon: http://www.amazon.com/gp/product/B005DIRI6I/ref=oh_details_o00_s00_i01?ie=UTF8&psc;=1.Then, you have to be careful to buy the right optical cable. There are two types of optical cable connectors; TOSLink and Digital Coax. You can buy cables with any combination of these connectors. The optical output from my TV is uses a TOSLink connector. The adapter I mentioned above has both types of connector inputs, so you just have to be careful to buy the cable that has the correct connector for your TV. I think most TVs have TOSLink outputs.",1364428800
"02 17, 2014","[0, 0]",5.0,"Comfortable, outstanding sound reproduction, amazing range!",B0001FTVEK,Russ,A14V5BM93KV8T5,"After using units from TV Ears and JVC, this one is far and away the best. Just wish I'd found this one first.",1392595200
"07 8, 2013","[0, 0]",5.0,Love this thing,B0001FTVEK,Russ Rienecker,A39ONEVA7Y4681,Use it every night in our bedroom.  Wife reads I watch TV and everyone is happy.  We call it our marriage saver.,1373241600
"10 4, 2013","[1, 1]",4.0,Really pleased with this headset.,B0001FTVEK,RV Vagabonds,A1FBF5ZAUW80OX,"I purchased these to help eliminate road noise when I watch TV in our lanai.  Before I bought them I'd have to turn up the TV far too much to hear dialogue on some of my favorite shows so having the headsets allowed me to watch the TV outside without fear of bothering the neighbors.My only complaint would be that the headsets are a bit bulky and are actually a tad too big for me even pushed in as far as the headband will allow, which means I get a bit of slippage when wearing them.  But the sound is terrific, the stereo effect is quite clear and I am able to enjoy watching the TV without creating a disturbance for anyone else outside.",1380844800
"01 12, 2012","[1, 1]",4.0,Pretty good value...,B0001FTVEK,"R. W. Taylor ""Wil O' The Wisp""",A206FFH5DBWL1H,"I own a set of RS180s - of course, they have less issues, but look at the cost. I use these primarily in my office at a short distance. Unlike the RS180, this set will not go through walls well or cover a great distance without having dropout and distortion issues. And every issue I had with the RS180 AGC is intensified here (oh well, I expected it).But... on a positive note, the controls are simple (unlike RS180) and I think I got what I paid for. It does a good job short range - say, 10-15'. If you try to go through walls, you will hear a kind a ""swish"" as it loses the base signal. Without a wall in between the line of sight, you might manage 30' or so.This would be a great set for short distance without walls, and the sound quality is good, comfort good, operation simple. I recommend it highly to my brother-in-law who watches TV in his bedroom after his wife has gone to bed.A note: when you connect them to a power source, the ON/OFF LED won't illuminate until you feed it an audio signal. Shame the brief manual included does not mention that. The documentation is actually quite poor and lacking in details.",1326326400
"12 6, 2013","[0, 0]",5.0,best wireless headphones for the price,B0001FTVEK,RYZ,A1MDST7ADAHOAI,"These are the best wireless headphones for the price. While they might not look as good as the Sony MDR-RF985RK (comparable price), they blow it out of the water in terms of sound quality and lack of static.",1386288000
"06 1, 2012","[1, 1]",2.0,Wireless=Convenience  Wired=Quality,B0001FTVEK,Sacratomato,A1D8I8AXZ9NY22,"I really, really liked the way these headphone re-charged, just lay them on the cradle, simple and elegant. The rest of the RS120?  Meh.The sound on the RS120 was clear enough, the ever present hiss wasn't loud enough to bother us, unfortunately, the overall volume wasn't loud enough to please us either. No matter if the volume was maxed out on both the headset and the TV (with speakers turned off), the volume was barely adequate. Neither of us is hard of hearing, but my wife wants to watch her programs in bed without disturbing me.Besides volume problems and despite not moving around, the headsets would lose the signal every 2-3 minutes, flooding the headset with a loud hiss. My wife would use very colorful language when she tore off her suddenly static filled headsets with a snarl.I finally just ran a headset extension cord (cheap on Amazon) from the tv along the baseboard to the back of our bed. We plugged in an extra headset laying around the house. No hiss, no dropouts, no lost signals and a lot cheaper. We can't walk around, but for tv watching, it's perfect. Next, bringing back 8-tracks.",1338508800
